Date,BTC,CAD,TWD,EUR,CNY,HKD,SP500,GBP
2015-10-02,6.3559,6.3559,6.3559,6.3559,6.3559,7.7501,3096.6,1.5216
2015-10-03,6.3559,6.3559,6.3559,6.3559,6.3559,7.75,3096.6,1.5165
2015-10-04,6.3559,6.3559,6.3559,6.3559,6.3559,7.75,3096.6,1.5165
2015-10-05,6.3559,6.3559,6.3559,6.3559,6.3559,7.75,3096.6,1.5165
2015-10-06,6.3559,6.3559,6.3559,6.3559,6.3559,7.75,3096.6,1.5227
2015-10-07,6.3559,6.3559,6.3559,6.3559,6.3559,7.7498,3096.6,1.5315
2015-10-08,6.3529,6.3529,6.3529,6.3529,6.3529,7.75,3096.6,1.5316
2015-10-09,6.345,6.345,6.345,6.345,6.345,7.7498,3096.6,1.5315
2015-10-10,6.345,6.345,6.345,6.345,6.345,7.7498,3096.6,1.5315
2015-10-11,6.345,6.345,6.345,6.345,6.345,7.7498,3096.6,1.5315
2015-10-12,6.345,6.345,6.345,6.345,6.345,7.7498,3096.6,1.5315
2015-10-13,6.3417,6.3417,6.3417,6.3417,6.3417,7.75,3096.6,1.5242
2015-10-14,6.3462,6.3462,6.3462,6.3462,6.3462,7.7499,3096.6,1.5445
2015-10-15,6.3459,6.3459,6.3459,6.3459,6.3459,7.7498,3096.6,1.5475
2015-10-16,6.3523,6.3523,6.3523,6.3523,6.3523,7.75,3096.6,1.5441
2015-10-17,6.3591,6.3591,6.3591,6.3591,6.3591,7.75,3096.6,1.5471
2015-10-18,6.3591,6.3591,6.3591,6.3591,6.3591,7.75,3096.6,1.5471
2015-10-19,6.3591,6.3591,6.3591,6.3591,6.3591,7.75,3096.6,1.5471
2015-10-20,6.348,6.348,6.348,6.348,6.348,7.7499,3096.6,1.547
2015-10-21,6.3487,6.3487,6.3487,6.3487,6.3487,7.7503,3096.6,1.5463
2015-10-22,6.3577,6.3577,6.3577,6.3577,6.3577,7.7498,3096.6,1.5399
2015-10-23,6.3488,6.3488,6.3488,6.3488,6.3488,7.75,3096.6,1.534
2015-10-24,6.3517,6.3517,6.3517,6.3517,6.3517,7.7495,3096.6,1.5361
2015-10-25,6.3517,6.3517,6.3517,6.3517,6.3517,7.7495,3096.6,1.5361
2015-10-26,6.3517,6.3517,6.3517,6.3517,6.3517,7.7495,3096.6,1.5361
2015-10-27,6.3517,6.3517,6.3517,6.3517,6.3517,7.7499,3096.6,1.5312
2015-10-28,6.3581,6.3581,6.3581,6.3581,6.3581,7.7495,3096.6,1.5319
2015-10-29,6.3552,6.3552,6.3552,6.3552,6.3552,7.7496,3096.6,1.5296
2015-10-30,6.318,6.318,6.318,6.318,6.318,7.7496,3096.6,1.5445
2015-10-31,6.318,6.318,6.318,6.318,6.318,7.7499,3096.6,1.5428
2015-11-01,6.318,6.318,6.318,6.318,6.318,7.7499,3096.6,1.5428
2015-11-02,6.318,6.318,6.318,6.318,6.318,7.7499,3096.6,1.5428
2015-11-03,6.318,6.318,6.318,6.318,6.318,7.75,3096.6,1.5404
2015-11-04,6.3357,6.3357,6.3357,6.3357,6.3357,7.7502,3096.6,1.5377
2015-11-05,6.318,6.318,6.318,6.318,6.318,7.7507,3096.6,1.5236
2015-11-06,6.318,6.318,6.318,6.318,6.318,7.7512,3096.6,1.5071
2015-11-07,6.3619,6.3619,6.3619,6.3619,6.3619,7.7518,3096.6,1.5124
2015-11-08,6.3619,6.3619,6.3619,6.3619,6.3619,7.7518,3096.6,1.5124
2015-11-09,6.3619,6.3619,6.3619,6.3619,6.3619,7.7518,3096.6,1.5124
2015-11-10,6.3603,6.3603,6.3603,6.3603,6.3603,7.751,3096.6,1.511
2015-11-11,6.3603,6.3603,6.3603,6.3603,6.3603,7.751,3096.6,1.511
2015-11-12,6.369,6.369,6.369,6.369,6.369,7.7498,3096.6,1.5206
2015-11-13,6.3735,6.3735,6.3735,6.3735,6.3735,7.7509,3096.6,1.5208
2015-11-14,6.37,6.37,6.37,6.37,6.37,7.7516,3096.6,1.5204
2015-11-15,6.37,6.37,6.37,6.37,6.37,7.7516,3096.6,1.5204
2015-11-16,6.37,6.37,6.37,6.37,6.37,7.7516,3096.6,1.5204
2015-11-17,6.3771,6.3771,6.3771,6.3771,6.3771,7.75,3096.6,1.5214
2015-11-18,6.3834,6.3834,6.3834,6.3834,6.3834,7.7502,3096.6,1.521
2015-11-19,6.3825,6.3825,6.3825,6.3825,6.3825,7.7498,3096.6,1.5327
2015-11-20,6.3835,6.3835,6.3835,6.3835,6.3835,7.75,3096.6,1.5199
2015-11-21,6.389,6.389,6.389,6.389,6.389,7.7502,3096.6,1.5125
2015-11-22,6.389,6.389,6.389,6.389,6.389,7.7502,3096.6,1.5125
2015-11-23,6.389,6.389,6.389,6.389,6.389,7.7502,3096.6,1.5125
2015-11-24,6.3883,6.3883,6.3883,6.3883,6.3883,7.75,3096.6,1.5057
2015-11-25,6.3877,6.3877,6.3877,6.3877,6.3877,7.7504,3096.6,1.5109
2015-11-26,6.3877,6.3877,6.3877,6.3877,6.3877,7.7504,3096.6,1.5109
2015-11-27,6.3945,6.3945,6.3945,6.3945,6.3945,7.7507,3096.6,1.504
2015-11-28,6.3883,6.3883,6.3883,6.3883,6.3883,7.7526,3096.6,1.5044
2015-11-29,6.3883,6.3883,6.3883,6.3883,6.3883,7.7526,3096.6,1.5044
2015-11-30,6.3883,6.3883,6.3883,6.3883,6.3883,7.7526,3096.6,1.5044
2015-12-01,6.3883,6.3883,6.3883,6.3883,6.3883,7.7518,3096.6,1.5074
2015-12-02,6.3883,6.3883,6.3883,6.3883,6.3883,7.7504,3096.6,1.4927
2015-12-03,6.3883,6.3883,6.3883,6.3883,6.3883,7.7498,3096.6,1.5088
2015-12-04,6.3883,6.3883,6.3883,6.3883,6.3883,7.75,3096.6,1.51
2015-12-05,6.4081,6.4081,6.4081,6.4081,6.4081,7.75,3096.6,1.5076
2015-12-06,6.4081,6.4081,6.4081,6.4081,6.4081,7.75,3096.6,1.5076
2015-12-07,6.4081,6.4081,6.4081,6.4081,6.4081,7.75,3096.6,1.5076
2015-12-08,6.4162,6.4162,6.4162,6.4162,6.4162,7.7503,3096.6,1.5
2015-12-09,6.427,6.427,6.427,6.427,6.427,7.7501,3096.6,1.5168
2015-12-10,6.4363,6.4363,6.4363,6.4363,6.4363,7.7499,3096.6,1.5176
2015-12-11,6.4538,6.4538,6.4538,6.4538,6.4538,7.7504,3096.6,1.5213
2015-12-12,6.4588,6.4588,6.4588,6.4588,6.4588,7.7506,3096.6,1.513
2015-12-13,6.4588,6.4588,6.4588,6.4588,6.4588,7.7506,3096.6,1.513
2015-12-14,6.4588,6.4588,6.4588,6.4588,6.4588,7.7506,3096.6,1.513
2015-12-15,6.46,6.46,6.46,6.46,6.46,7.7504,3096.6,1.5044
2015-12-16,6.4723,6.4723,6.4723,6.4723,6.4723,7.7501,3096.6,1.5013
2015-12-17,6.4822,6.4822,6.4822,6.4822,6.4822,7.7526,3096.6,1.4876
2015-12-18,6.48,6.48,6.48,6.48,6.48,7.7527,3096.6,1.4914
2015-12-19,6.4793,6.4793,6.4793,6.4793,6.4793,7.7524,3096.6,1.4906
2015-12-20,6.4793,6.4793,6.4793,6.4793,6.4793,7.7524,3096.6,1.4906
2015-12-21,6.4793,6.4793,6.4793,6.4793,6.4793,7.7524,3096.6,1.4906
2015-12-22,6.4778,6.4778,6.4778,6.4778,6.4778,7.7518,3096.6,1.4811
2015-12-23,6.4763,6.4763,6.4763,6.4763,6.4763,7.7498,3096.6,1.4863
2015-12-24,6.4758,6.4758,6.4758,6.4758,6.4758,7.7513,3096.6,1.4943
2015-12-25,6.4758,6.4758,6.4758,6.4758,6.4758,7.7513,3096.6,1.4943
2015-12-26,6.4778,6.4778,6.4778,6.4778,6.4778,7.7508,3096.6,1.4883
2015-12-27,6.4778,6.4778,6.4778,6.4778,6.4778,7.7508,3096.6,1.4883
2015-12-28,6.4778,6.4778,6.4778,6.4778,6.4778,7.7508,3096.6,1.4883
2015-12-29,6.4778,6.4778,6.4778,6.4778,6.4778,7.7496,3096.6,1.4794
2015-12-30,6.4896,6.4896,6.4896,6.4896,6.4896,7.7506,3096.6,1.4832
2015-12-31,6.4778,6.4778,6.4778,6.4778,6.4778,7.7507,3096.6,1.4746
2016-01-01,6.4778,6.4778,6.4778,6.4778,6.4778,7.7507,3096.6,1.4746
2016-01-02,6.5338,6.5338,6.5338,6.5338,6.5338,7.7505,3096.6,1.4686
2016-01-03,6.5338,6.5338,6.5338,6.5338,6.5338,7.7505,3096.6,1.4686
2016-01-04,6.5338,6.5338,6.5338,6.5338,6.5338,7.7505,3096.6,1.4686
2016-01-05,6.5219,6.5219,6.5219,6.5219,6.5219,7.7517,3096.6,1.4664
2016-01-06,6.5554,6.5554,6.5554,6.5554,6.5554,7.7523,3096.6,1.4626
2016-01-07,6.5926,6.5926,6.5926,6.5926,6.5926,7.7541,3096.6,1.4579
2016-01-08,6.5932,6.5932,6.5932,6.5932,6.5932,7.7636,3096.6,1.4523
2016-01-09,6.5675,6.5675,6.5675,6.5675,6.5675,7.7596,3096.6,1.4564
2016-01-10,6.5675,6.5675,6.5675,6.5675,6.5675,7.7596,3096.6,1.4564
2016-01-11,6.5675,6.5675,6.5675,6.5675,6.5675,7.7596,3096.6,1.4564
2016-01-12,6.57,6.57,6.57,6.57,6.57,7.7617,3096.6,1.4403
2016-01-13,6.57,6.57,6.57,6.57,6.57,7.7594,3096.6,1.447
2016-01-14,6.5891,6.5891,6.5891,6.5891,6.5891,7.7854,3096.6,1.4409
2016-01-15,6.584,6.584,6.584,6.584,6.584,7.7962,3096.6,1.4289
2016-01-16,6.584,6.584,6.584,6.584,6.584,7.7962,3096.6,1.4289
2016-01-17,6.584,6.584,6.584,6.584,6.584,7.7962,3096.6,1.4289
2016-01-18,6.584,6.584,6.584,6.584,6.584,7.7962,3096.6,1.4289
2016-01-19,6.5783,6.5783,6.5783,6.5783,6.5783,7.8173,3096.6,1.4171
2016-01-20,6.5781,6.5781,6.5781,6.5781,6.5781,7.827,3096.6,1.4167
2016-01-21,6.5794,6.5794,6.5794,6.5794,6.5794,7.8144,3096.6,1.4198
2016-01-22,6.5788,6.5788,6.5788,6.5788,6.5788,7.7922,3096.6,1.4308
2016-01-23,6.579,6.579,6.579,6.579,6.579,7.7881,3096.6,1.4245
2016-01-24,6.579,6.579,6.579,6.579,6.579,7.7881,3096.6,1.4245
2016-01-25,6.579,6.579,6.579,6.579,6.579,7.7881,3096.6,1.4245
2016-01-26,6.5814,6.5814,6.5814,6.5814,6.5814,7.7932,3096.6,1.4342
2016-01-27,6.5773,6.5773,6.5773,6.5773,6.5773,7.7942,3096.6,1.4261
2016-01-28,6.5744,6.5744,6.5744,6.5744,6.5744,7.7939,3096.6,1.4351
2016-01-29,6.5752,6.5752,6.5752,6.5752,6.5752,7.7876,3096.6,1.4184
2016-01-30,6.5778,6.5778,6.5778,6.5778,6.5778,7.7739,3096.6,1.4367
2016-01-31,6.5778,6.5778,6.5778,6.5778,6.5778,7.7739,3096.6,1.4367
2016-02-01,6.5778,6.5778,6.5778,6.5778,6.5778,7.7739,3096.6,1.4367
2016-02-02,6.5795,6.5795,6.5795,6.5795,6.5795,7.7924,3096.6,1.4399
2016-02-03,6.5765,6.5765,6.5765,6.5765,6.5765,7.7969,3096.6,1.4576
2016-02-04,6.5638,6.5638,6.5638,6.5638,6.5638,7.7872,3096.6,1.458
2016-02-05,6.571,6.571,6.571,6.571,6.571,7.7929,3096.6,1.4468
2016-02-06,6.571,6.571,6.571,6.571,6.571,7.7911,3096.6,1.4415
2016-02-07,6.571,6.571,6.571,6.571,6.571,7.7911,3096.6,1.4415
2016-02-08,6.571,6.571,6.571,6.571,6.571,7.7911,3096.6,1.4415
2016-02-09,6.571,6.571,6.571,6.571,6.571,7.7955,3096.6,1.4473
2016-02-10,6.571,6.571,6.571,6.571,6.571,7.7909,3096.6,1.4473
2016-02-11,6.571,6.571,6.571,6.571,6.571,7.7924,3096.6,1.4448
2016-02-12,6.571,6.571,6.571,6.571,6.571,7.789,3096.6,1.446
2016-02-13,6.571,6.571,6.571,6.571,6.571,7.789,3096.6,1.446
2016-02-14,6.571,6.571,6.571,6.571,6.571,7.789,3096.6,1.446
2016-02-15,6.571,6.571,6.571,6.571,6.571,7.789,3096.6,1.446
2016-02-16,6.5154,6.5154,6.5154,6.5154,6.5154,7.7893,3096.6,1.429
2016-02-17,6.527,6.527,6.527,6.527,6.527,7.7858,3096.6,1.4317
2016-02-18,6.5163,6.5163,6.5163,6.5163,6.5163,7.779,3096.6,1.4333
2016-02-19,6.5202,6.5202,6.5202,6.5202,6.5202,7.772,3096.6,1.4343
2016-02-20,6.5197,6.5197,6.5197,6.5197,6.5197,7.7714,3096.6,1.4157
2016-02-21,6.5197,6.5197,6.5197,6.5197,6.5197,7.7714,3096.6,1.4157
2016-02-22,6.5197,6.5197,6.5197,6.5197,6.5197,7.7714,3096.6,1.4157
2016-02-23,6.5263,6.5263,6.5263,6.5263,6.5263,7.77,3096.6,1.404
2016-02-24,6.529,6.529,6.529,6.529,6.529,7.7702,3096.6,1.3932
2016-02-25,6.532,6.532,6.532,6.532,6.532,7.7703,3096.6,1.3937
2016-02-26,6.539,6.539,6.539,6.539,6.539,7.7724,3096.6,1.3867
2016-02-27,6.5525,6.5525,6.5525,6.5525,6.5525,7.7763,3096.6,1.3926
2016-02-28,6.5525,6.5525,6.5525,6.5525,6.5525,7.7763,3096.6,1.3926
2016-02-29,6.5525,6.5525,6.5525,6.5525,6.5525,7.7763,3096.6,1.3926
2016-03-01,6.55,6.55,6.55,6.55,6.55,7.7709,3096.6,1.3948
2016-03-02,6.5499,6.5499,6.5499,6.5499,6.5499,7.7745,3096.6,1.4059
2016-03-03,6.5312,6.5312,6.5312,6.5312,6.5312,7.7707,3096.6,1.4152
2016-03-04,6.5064,6.5064,6.5064,6.5064,6.5064,7.7647,3096.6,1.4226
2016-03-05,6.5155,6.5155,6.5155,6.5155,6.5155,7.7641,3096.6,1.4256
2016-03-06,6.5155,6.5155,6.5155,6.5155,6.5155,7.7641,3096.6,1.4256
2016-03-07,6.5155,6.5155,6.5155,6.5155,6.5155,7.7641,3096.6,1.4256
2016-03-08,6.5044,6.5044,6.5044,6.5044,6.5044,7.7675,3096.6,1.4225
2016-03-09,6.5105,6.5105,6.5105,6.5105,6.5105,7.7648,3096.6,1.4236
2016-03-10,6.507,6.507,6.507,6.507,6.507,7.7639,3096.6,1.4306
2016-03-11,6.494,6.494,6.494,6.494,6.494,7.7574,3096.6,1.4426
2016-03-12,6.4984,6.4984,6.4984,6.4984,6.4984,7.7578,3096.6,1.4324
2016-03-13,6.4984,6.4984,6.4984,6.4984,6.4984,7.7578,3096.6,1.4324
2016-03-14,6.4984,6.4984,6.4984,6.4984,6.4984,7.7578,3096.6,1.4324
2016-03-15,6.511,6.511,6.511,6.511,6.511,7.76,3096.6,1.4166
2016-03-16,6.5189,6.5189,6.5189,6.5189,6.5189,7.7621,3096.6,1.41
2016-03-17,6.4745,6.4745,6.4745,6.4745,6.4745,7.756,3096.6,1.449
2016-03-18,6.4682,6.4682,6.4682,6.4682,6.4682,7.7533,3096.6,1.4514
2016-03-19,6.4812,6.4812,6.4812,6.4812,6.4812,7.7528,3096.6,1.4402
2016-03-20,6.4812,6.4812,6.4812,6.4812,6.4812,7.7528,3096.6,1.4402
2016-03-21,6.4812,6.4812,6.4812,6.4812,6.4812,7.7528,3096.6,1.4402
2016-03-22,6.4876,6.4876,6.4876,6.4876,6.4876,7.7532,3096.6,1.4217
2016-03-23,6.5035,6.5035,6.5035,6.5035,6.5035,7.7537,3096.6,1.4111
2016-03-24,6.5124,6.5124,6.5124,6.5124,6.5124,7.7601,3096.6,1.4143
2016-03-25,6.5131,6.5131,6.5131,6.5131,6.5131,7.7577,3096.6,1.4131
2016-03-26,6.5051,6.5051,6.5051,6.5051,6.5051,7.7576,3096.6,1.425
2016-03-27,6.5051,6.5051,6.5051,6.5051,6.5051,7.7576,3096.6,1.425
2016-03-28,6.5051,6.5051,6.5051,6.5051,6.5051,7.7576,3096.6,1.425
2016-03-29,6.5063,6.5063,6.5063,6.5063,6.5063,7.7566,3096.6,1.4281
2016-03-30,6.4648,6.4648,6.4648,6.4648,6.4648,7.7531,3096.6,1.439
2016-03-31,6.448,6.448,6.448,6.448,6.448,7.7563,3096.6,1.4381
2016-04-01,6.4776,6.4776,6.4776,6.4776,6.4776,7.7537,3096.6,1.4204
2016-04-02,6.4776,6.4776,6.4776,6.4776,6.4776,7.7542,3096.6,1.4279
2016-04-03,6.4776,6.4776,6.4776,6.4776,6.4776,7.7542,3096.6,1.4279
2016-04-04,6.4776,6.4776,6.4776,6.4776,6.4776,7.7542,3096.6,1.4279
2016-04-05,6.476,6.476,6.476,6.476,6.476,7.7564,3096.6,1.4149
2016-04-06,6.478,6.478,6.478,6.478,6.478,7.7555,3096.6,1.4162
2016-04-07,6.4599,6.4599,6.4599,6.4599,6.4599,7.7569,3096.6,1.4082
2016-04-08,6.4628,6.4628,6.4628,6.4628,6.4628,7.7561,3096.6,1.4105
2016-04-09,6.458,6.458,6.458,6.458,6.458,7.754,3096.6,1.424
2016-04-10,6.458,6.458,6.458,6.458,6.458,7.754,3096.6,1.424
2016-04-11,6.458,6.458,6.458,6.458,6.458,7.754,3096.6,1.424
2016-04-12,6.4639,6.4639,6.4639,6.4639,6.4639,7.7545,3096.6,1.4244
2016-04-13,6.4768,6.4768,6.4768,6.4768,6.4768,7.7556,3096.6,1.4223
2016-04-14,6.481,6.481,6.481,6.481,6.481,7.7562,3096.6,1.4148
2016-04-15,6.473,6.473,6.473,6.473,6.473,7.7547,3096.6,1.4217
2016-04-16,6.4717,6.4717,6.4717,6.4717,6.4717,7.7549,3096.6,1.4276
2016-04-17,6.4717,6.4717,6.4717,6.4717,6.4717,7.7549,3096.6,1.4276
2016-04-18,6.4717,6.4717,6.4717,6.4717,6.4717,7.7549,3096.6,1.4276
2016-04-19,6.4571,6.4571,6.4571,6.4571,6.4571,7.7551,3096.6,1.4396
2016-04-20,6.4675,6.4675,6.4675,6.4675,6.4675,7.7558,3096.6,1.4375
2016-04-21,6.481,6.481,6.481,6.481,6.481,7.7568,3096.6,1.4338
2016-04-22,6.5004,6.5004,6.5004,6.5004,6.5004,7.7564,3096.6,1.439
2016-04-23,6.49,6.49,6.49,6.49,6.49,7.7559,3096.6,1.4492
2016-04-24,6.49,6.49,6.49,6.49,6.49,7.7559,3096.6,1.4492
2016-04-25,6.49,6.49,6.49,6.49,6.49,7.7559,3096.6,1.4492
2016-04-26,6.4905,6.4905,6.4905,6.4905,6.4905,7.7553,3096.6,1.4611
2016-04-27,6.494,6.494,6.494,6.494,6.494,7.7561,3096.6,1.4554
2016-04-28,6.4735,6.4735,6.4735,6.4735,6.4735,7.7569,3096.6,1.4581
2016-04-29,6.4738,6.4738,6.4738,6.4738,6.4738,7.757,3096.6,1.4625
2016-04-30,6.4738,6.4738,6.4738,6.4738,6.4738,7.7591,3096.6,1.4666
2016-05-01,6.4738,6.4738,6.4738,6.4738,6.4738,7.7591,3096.6,1.4666
2016-05-02,6.4738,6.4738,6.4738,6.4738,6.4738,7.7591,3096.6,1.4666
2016-05-03,6.49,6.49,6.49,6.49,6.49,7.7617,3096.6,1.4543
2016-05-04,6.4945,6.4945,6.4945,6.4945,6.4945,7.7608,3096.6,1.4475
2016-05-05,6.5032,6.5032,6.5032,6.5032,6.5032,7.7618,3096.6,1.4486
2016-05-06,6.497,6.497,6.497,6.497,6.497,7.7605,3096.6,1.4439
2016-05-07,6.514,6.514,6.514,6.514,6.514,7.7626,3096.6,1.4409
2016-05-08,6.514,6.514,6.514,6.514,6.514,7.7626,3096.6,1.4409
2016-05-09,6.514,6.514,6.514,6.514,6.514,7.7626,3096.6,1.4409
2016-05-10,6.515,6.515,6.515,6.515,6.515,7.761,3096.6,1.4454
2016-05-11,6.491,6.491,6.491,6.491,6.491,7.7599,3096.6,1.448
2016-05-12,6.514,6.514,6.514,6.514,6.514,7.7582,3096.6,1.4452
2016-05-13,6.5285,6.5285,6.5285,6.5285,6.5285,7.762,3096.6,1.4369
2016-05-14,6.5184,6.5184,6.5184,6.5184,6.5184,7.7624,3096.6,1.4411
2016-05-15,6.5184,6.5184,6.5184,6.5184,6.5184,7.7624,3096.6,1.4411
2016-05-16,6.5184,6.5184,6.5184,6.5184,6.5184,7.7624,3096.6,1.4411
2016-05-17,6.517,6.517,6.517,6.517,6.517,7.7624,3096.6,1.4485
2016-05-18,6.537,6.537,6.537,6.537,6.537,7.7642,3096.6,1.4615
2016-05-19,6.544,6.544,6.544,6.544,6.544,7.7685,3096.6,1.4608
2016-05-20,6.5485,6.5485,6.5485,6.5485,6.5485,7.7677,3096.6,1.4513
2016-05-21,6.5533,6.5533,6.5533,6.5533,6.5533,7.7672,3096.6,1.4444
2016-05-22,6.5533,6.5533,6.5533,6.5533,6.5533,7.7672,3096.6,1.4444
2016-05-23,6.5533,6.5533,6.5533,6.5533,6.5533,7.7672,3096.6,1.4444
2016-05-24,6.5552,6.5552,6.5552,6.5552,6.5552,7.7669,3096.6,1.4623
2016-05-25,6.5538,6.5538,6.5538,6.5538,6.5538,7.7658,3096.6,1.4694
2016-05-26,6.554,6.554,6.554,6.554,6.554,7.765,3096.6,1.4673
2016-05-27,6.5615,6.5615,6.5615,6.5615,6.5615,7.7663,3096.6,1.4644
2016-05-28,6.5615,6.5615,6.5615,6.5615,6.5615,7.7663,3096.6,1.4644
2016-05-29,6.5615,6.5615,6.5615,6.5615,6.5615,7.7663,3096.6,1.4644
2016-05-30,6.5615,6.5615,6.5615,6.5615,6.5615,7.7663,3096.6,1.4644
2016-05-31,6.5798,6.5798,6.5798,6.5798,6.5798,7.7689,3096.6,1.453
2016-06-01,6.5748,6.5748,6.5748,6.5748,6.5748,7.7709,3096.6,1.4395
2016-06-02,6.5815,6.5815,6.5815,6.5815,6.5815,7.7706,3096.6,1.4419
2016-06-03,6.5638,6.5638,6.5638,6.5638,6.5638,7.7683,3096.6,1.4521
2016-06-04,6.5611,6.5611,6.5611,6.5611,6.5611,7.7668,3096.6,1.445
2016-06-05,6.5611,6.5611,6.5611,6.5611,6.5611,7.7668,3096.6,1.445
2016-06-06,6.5611,6.5611,6.5611,6.5611,6.5611,7.7668,3096.6,1.445
2016-06-07,6.571,6.571,6.571,6.571,6.571,7.7664,3096.6,1.4564
2016-06-08,6.56,6.56,6.56,6.56,6.56,7.762,3096.6,1.4546
2016-06-09,6.559,6.559,6.559,6.559,6.559,7.7619,3096.6,1.4467
2016-06-10,6.559,6.559,6.559,6.559,6.559,7.7628,3096.6,1.4342
2016-06-11,6.5823,6.5823,6.5823,6.5823,6.5823,7.7621,3096.6,1.4223
2016-06-12,6.5823,6.5823,6.5823,6.5823,6.5823,7.7621,3096.6,1.4223
2016-06-13,6.5823,6.5823,6.5823,6.5823,6.5823,7.7621,3096.6,1.4223
2016-06-14,6.593,6.593,6.593,6.593,6.593,7.7604,3096.6,1.413
2016-06-15,6.5785,6.5785,6.5785,6.5785,6.5785,7.7601,3096.6,1.4185
2016-06-16,6.5899,6.5899,6.5899,6.5899,6.5899,7.7609,3096.6,1.4075
2016-06-17,6.5849,6.5849,6.5849,6.5849,6.5849,7.7613,3096.6,1.4285
2016-06-18,6.5768,6.5768,6.5768,6.5768,6.5768,7.7605,3096.6,1.4688
2016-06-19,6.5768,6.5768,6.5768,6.5768,6.5768,7.7605,3096.6,1.4688
2016-06-20,6.5768,6.5768,6.5768,6.5768,6.5768,7.7605,3096.6,1.4688
2016-06-21,6.5893,6.5893,6.5893,6.5893,6.5893,7.7585,3096.6,1.4668
2016-06-22,6.575,6.575,6.575,6.575,6.575,7.7579,3096.6,1.4682
2016-06-23,6.574,6.574,6.574,6.574,6.574,7.7568,3096.6,1.48
2016-06-24,6.615,6.615,6.615,6.615,6.615,7.7587,3096.6,1.3639
2016-06-25,6.6481,6.6481,6.6481,6.6481,6.6481,7.7605,3096.6,1.3217
2016-06-26,6.6481,6.6481,6.6481,6.6481,6.6481,7.7605,3096.6,1.3217
2016-06-27,6.6481,6.6481,6.6481,6.6481,6.6481,7.7605,3096.6,1.3217
2016-06-28,6.645,6.645,6.645,6.645,6.645,7.7588,3096.6,1.3294
2016-06-29,6.635,6.635,6.635,6.635,6.635,7.7587,3096.6,1.351
2016-06-30,6.6459,6.6459,6.6459,6.6459,6.6459,7.7591,3096.6,1.3242
2016-07-01,6.6547,6.6547,6.6547,6.6547,6.6547,7.7581,3096.6,1.3281
2016-07-02,6.6547,6.6547,6.6547,6.6547,6.6547,7.7581,3096.6,1.3281
2016-07-03,6.6547,6.6547,6.6547,6.6547,6.6547,7.7581,3096.6,1.3281
2016-07-04,6.6547,6.6547,6.6547,6.6547,6.6547,7.7581,3096.6,1.3281
2016-07-05,6.677,6.677,6.677,6.677,6.677,7.7587,3096.6,1.3021
2016-07-06,6.69,6.69,6.69,6.69,6.69,7.7583,3096.6,1.2921
2016-07-07,6.679,6.679,6.679,6.679,6.679,7.7582,3096.6,1.2926
2016-07-08,6.6878,6.6878,6.6878,6.6878,6.6878,7.7581,3096.6,1.2938
2016-07-09,6.6917,6.6917,6.6917,6.6917,6.6917,7.7573,3096.6,1.2986
2016-07-10,6.6917,6.6917,6.6917,6.6917,6.6917,7.7573,3096.6,1.2986
2016-07-11,6.6917,6.6917,6.6917,6.6917,6.6917,7.7573,3096.6,1.2986
2016-07-12,6.686,6.686,6.686,6.686,6.686,7.7584,3096.6,1.3237
2016-07-13,6.6832,6.6832,6.6832,6.6832,6.6832,7.7557,3096.6,1.318
2016-07-14,6.6801,6.6801,6.6801,6.6801,6.6801,7.754,3096.6,1.3332
2016-07-15,6.6865,6.6865,6.6865,6.6865,6.6865,7.7543,3096.6,1.3194
2016-07-16,6.7013,6.7013,6.7013,6.7013,6.7013,7.755,3096.6,1.3279
2016-07-17,6.7013,6.7013,6.7013,6.7013,6.7013,7.755,3096.6,1.3279
2016-07-18,6.7013,6.7013,6.7013,6.7013,6.7013,7.755,3096.6,1.3279
2016-07-19,6.6931,6.6931,6.6931,6.6931,6.6931,7.7557,3096.6,1.3123
2016-07-20,6.676,6.676,6.676,6.676,6.676,7.7552,3096.6,1.3179
2016-07-21,6.6735,6.6735,6.6735,6.6735,6.6735,7.7561,3096.6,1.3216
2016-07-22,6.676,6.676,6.676,6.676,6.676,7.7568,3096.6,1.3091
2016-07-23,6.6783,6.6783,6.6783,6.6783,6.6783,7.7562,3096.6,1.313
2016-07-24,6.6783,6.6783,6.6783,6.6783,6.6783,7.7562,3096.6,1.313
2016-07-25,6.6783,6.6783,6.6783,6.6783,6.6783,7.7562,3096.6,1.313
2016-07-26,6.669,6.669,6.669,6.669,6.669,7.7572,3096.6,1.3133
2016-07-27,6.668,6.668,6.668,6.668,6.668,7.7567,3096.6,1.3094
2016-07-28,6.6538,6.6538,6.6538,6.6538,6.6538,7.7563,3096.6,1.3151
2016-07-29,6.6371,6.6371,6.6371,6.6371,6.6371,7.7588,3096.6,1.327
2016-07-30,6.6421,6.6421,6.6421,6.6421,6.6421,7.7609,3096.6,1.3209
2016-07-31,6.6421,6.6421,6.6421,6.6421,6.6421,7.7609,3096.6,1.3209
2016-08-01,6.6421,6.6421,6.6421,6.6421,6.6421,7.7609,3096.6,1.3209
2016-08-02,6.6239,6.6239,6.6239,6.6239,6.6239,7.7605,3096.6,1.3326
2016-08-03,6.632,6.632,6.632,6.632,6.632,7.758,3096.6,1.3335
2016-08-04,6.6388,6.6388,6.6388,6.6388,6.6388,7.7566,3096.6,1.3143
2016-08-05,6.653,6.653,6.653,6.653,6.653,7.7551,3096.6,1.3069
